fips,year,Total Amount
37157,2007,0
37157,2008,1
37157,2009,0
37157,2010,0
37157,2011,2
37157,2012,1
37157,2013,0
37157,2014,0
37157,2015,0
37157,2016,0
37157,2017,3
37157,2018,1
37157,2019,0
37157,2020,0
37157,2021,1
37159,2000,0
37159,2001,0
37159,2002,0
37159,2003,2
37159,2004,0
37159,2005,0
37159,2006,0
37159,2007,0
37159,2008,0
37159,2009,0
37159,2010,0
37159,2011,0
37159,2012,1
37159,2013,0
37159,2014,0
37159,2015,0
37159,2016,0
37159,2017,1
37159,2018,0
37159,2019,0
37159,2020,0
37159,2021,1
37161,2000,0
37161,2001,0
37161,2002,0
37161,2003,0
37161,2004,1
37161,2005,0
37161,2006,0
37161,2007,0
37161,2008,0
37161,2009,0
37161,2010,0
37161,2011,0
37161,2012,1
37161,2013,0
37161,2014,0
37161,2015,0
37161,2016,0
37161,2017,2
37161,2018,0
37161,2019,0
37161,2020,1
37161,2021,1
37163,2000,0
37163,2001,0
37163,2002,0
37163,2003,2
37163,2004,0
37163,2005,0
37163,2006,0
37163,2007,0
37163,2008,0
37163,2009,0
37163,2010,0
37163,2011,0
37163,2012,1
37163,2013,0
37163,2014,0
37163,2015,1
37163,2016,0
37163,2017,0
37163,2018,1
37163,2019,0
37163,2020,0
37163,2021,0
37165,2000,0
37165,2001,0
37165,2002,0
37165,2003,0
37165,2004,0
37165,2005,0
37165,2006,0
37165,2007,0
37165,2008,0
37165,2009,0
37165,2010,0
37165,2011,0
37165,2012,1
37165,2013,0
37165,2014,0
37165,2015,0
37165,2016,0
37165,2017,0
37165,2018,1
37165,2019,0
37165,2020,0
37165,2021,0
37167,2000,0
37167,2001,0
37167,2002,0
37167,2003,0
37167,2004,0
37167,2005,0
37167,2006,0
37167,2007,1
37167,2008,0
37167,2009,0
37167,2010,0
37167,2011,0
37167,2012,1
37167,2013,0
37167,2014,0
37167,2015,0
37167,2016,0
37167,2017,1
37167,2018,0
37167,2019,0
37167,2020,0
37167,2021,2
37169,2000,0
37169,2001,0
37169,2002,0
37169,2003,0
37169,2004,0
37169,2005,0
37169,2006,0
37169,2007,0
37169,2008,1
37169,2009,0
37169,2010,0
37169,2011,1
37169,2012,1
37169,2013,0
37169,2014,0
37169,2015,0
37169,2016,0
37169,2017,2
37169,2018,1
37169,2019,0
37169,2020,0
37169,2021,1
37171,2000,0
37171,2001,0
37171,2002,0
37171,2003,0
37171,2004,0
37171,2005,0
37171,2006,0
37171,2007,0
37171,2008,0
37171,2009,0
37171,2010,0
37171,2011,0
37171,2012,1
37171,2013,0
37171,2014,0
37171,2015,0
37171,2016,0
37171,2017,1
37171,2018,0
37171,2019,0
37171,2020,0
37171,2021,1
37173,2000,0
37173,2001,0
37173,2002,0
37173,2003,0
37173,2004,0
37173,2005,0
37173,2006,0
37173,2007,0
37173,2008,0
37173,2009,0
37173,2010,0
37173,2011,1
37173,2012,0
37173,2013,1
37173,2014,0
37173,2015,1
37173,2016,0
37173,2017,1
37173,2018,0
37173,2019,1
37173,2020,0
37173,2021,0
37175,2000,0
37175,2001,0
37175,2002,0
37175,2003,1
37175,2004,0
37175,2005,0
37175,2006,0
37175,2007,1
37175,2008,0
37175,2009,0
37175,2010,0
37175,2011,0
37175,2012,5
37175,2013,1
37175,2014,1
37175,2015,0
37175,2016,0
37175,2017,3
37175,2018,2
37175,2019,2
37175,2020,0
37175,2021,0
37177,2000,0
37177,2001,0
37177,2002,0
37177,2003,1
37177,2004,0
37177,2005,0
37177,2006,0
37177,2007,0
37177,2008,0
37177,2009,0
37177,2010,0
37177,2011,0
37177,2012,0
37177,2013,0
37177,2014,0
37177,2015,0
37177,2016,0
37177,2017,0
37177,2018,1
37177,2019,0
37177,2020,0
37177,2021,0
37179,2000,0
37179,2001,0
37179,2002,1
37179,2003,2
37179,2004,1
37179,2005,1
37179,2006,1
37179,2007,0
37179,2008,0
37179,2009,0
37179,2010,0
37179,2011,0
37179,2012,2
37179,2013,1
37179,2014,0
37179,2015,1
37179,2016,2
37179,2017,1
37179,2018,2
37179,2019,0
37179,2020,1
37179,2021,1
37181,2000,0
37181,2001,0
37181,2002,0
37181,2003,1
37181,2004,0
37181,2005,0
37181,2006,0
37181,2007,0
37181,2008,0
37181,2009,0
37181,2010,0
37181,2011,0
37181,2012,0
37181,2013,0
37181,2014,0
37181,2015,0
37181,2016,0
37181,2017,0
37181,2018,1
37181,2019,0
37181,2020,0
37181,2021,0
37183,2000,0
37183,2001,0
37183,2002,0
37183,2003,2
37183,2004,0
37183,2005,0
37183,2006,0
37183,2007,0
37183,2008,0
37183,2009,0
37183,2010,0
37183,2011,0
37183,2012,1
37183,2013,1
37183,2014,0
37183,2015,1
37183,2016,0
37183,2017,0
37183,2018,0
37183,2019,0
37183,2020,0
37183,2021,0
37185,2000,0
37185,2001,0
37185,2002,1
37185,2003,1
37185,2004,0
37185,2005,0
37185,2006,0
37185,2007,0
37185,2008,0
37185,2009,0
37185,2010,0
37185,2011,0
37185,2012,0
37185,2013,1
37185,2014,0
37185,2015,0
37185,2016,0
37185,2017,0
37185,2018,1
37185,2019,0
37185,2020,0
37185,2021,0
37187,2000,0
37187,2001,0
37187,2002,0
37187,2003,1
37187,2004,0
37187,2005,0
37187,2006,0
37187,2007,0
37187,2008,0
37187,2009,0
37187,2010,0
37187,2011,0
37187,2012,0
37187,2013,0
37187,2014,0
37187,2015,0
37187,2016,0
37187,2017,0
37187,2018,0
37187,2019,0
37187,2020,0
37187,2021,0
37189,2000,0
37189,2001,0
37189,2002,1
37189,2003,0
37189,2004,0
37189,2005,0
37189,2006,0
37189,2007,0
37189,2008,0
37189,2009,0
37189,2010,0
37189,2011,0
37189,2012,0
37189,2013,0
37189,2014,0
37189,2015,0
37189,2016,0
37189,2017,0
37189,2018,1
37189,2019,0
37189,2020,0
37189,2021,0
37191,2000,0
37191,2001,0
37191,2002,0
37191,2003,1
37191,2004,0
37191,2005,0
37191,2006,0
37191,2007,1
37191,2008,0
37191,2009,0
37191,2010,0
37191,2011,0
37191,2012,0
37191,2013,1
37191,2014,0
37191,2015,0
37191,2016,0
37191,2017,0
37191,2018,0
37191,2019,0
37191,2020,0
37191,2021,0
37193,2000,0
37193,2001,0
37193,2002,0
37193,2003,1
37193,2004,0
37193,2005,0
37193,2006,0
37193,2007,1
37193,2008,1
37193,2009,0
37193,2010,0
37193,2011,0
37193,2012,0
37193,2013,0
37193,2014,0
37193,2015,0
37193,2016,0
37193,2017,0
37193,2018,1
37193,2019,0
37193,2020,0
37193,2021,0
37195,2000,0
37195,2001,0
37195,2002,0
37195,2003,0
37195,2004,0
37195,2005,1
37195,2006,0
37195,2007,0
37195,2008,0
37195,2009,0
37195,2010,0
37195,2011,0
37195,2012,2
37195,2013,1
37195,2014,0
37195,2015,0
37195,2016,0
37195,2017,0
37195,2018,0
37195,2019,0
37195,2020,0
37195,2021,0
37197,2000,0
37197,2001,0
37197,2002,0
37197,2003,2
37197,2004,0
37197,2005,0
37197,2006,0
37197,2007,0
37197,2008,0
37197,2009,0
37197,2010,0
37197,2011,0
37197,2012,1
37197,2013,0
37197,2014,0
37197,2015,0
37197,2016,0
37197,2017,1
37197,2018,0
37197,2019,0
37197,2020,0
37197,2021,1
37199,2000,0
37199,2001,0
37199,2002,0
37199,2003,0
37199,2004,0
37199,2005,0
37199,2006,0
37199,2007,0
37199,2008,0
37199,2009,0
37199,2010,0
37199,2011,0
37199,2012,0
37199,2013,0
37199,2014,0
37199,2015,0
37199,2016,0
37199,2017,0
37199,2018,0
37199,2019,0
37199,2020,0
37199,2021,1
38001,2000,0
38001,2001,0
38001,2002,0
38001,2003,10
38001,2004,0
38001,2005,1
38001,2006,1
38001,2007,1
38001,2008,0
38001,2009,0
38001,2010,0
38001,2011,0
38001,2012,0
38001,2013,4
38001,2014,1
38001,2015,0
38001,2016,1
38001,2017,0
38001,2018,3
38001,2019,0
38001,2020,0
38001,2021,0
38003,2000,0
38003,2001,0
38003,2002,1
38003,2003,15
38003,2004,0
38003,2005,1
38003,2006,9
38003,2007,10
38003,2008,1
38003,2009,0
38003,2010,0
38003,2011,0
38003,2012,8
38003,2013,17
38003,2014,0
38003,2015,2
38003,2016,6
38003,2017,2
38003,2018,8
38003,2019,0
38003,2020,0
38003,2021,7
38005,2000,0
38005,2001,0
38005,2002,0
38005,2003,1
38005,2004,0
38005,2005,1
38005,2006,0
38005,2007,5
38005,2008,1
38005,2009,0
38005,2010,1
38005,2011,0
38005,2012,3
38005,2013,2
38005,2014,0
38005,2015,0
38005,2016,2
38005,2017,1
38005,2018,2
38005,2019,0
38005,2020,0
38005,2021,0
38007,2000,0
38007,2001,0
38007,2002,0
38007,2003,5
38007,2004,2
38007,2005,0
38007,2006,1
38007,2007,4
38007,2008,0
38007,2009,0
38007,2010,0
38007,2011,0
38007,2012,0
38007,2013,6
38007,2014,0
38007,2015,0
38007,2016,1
38007,2017,3
38007,2018,1
38007,2019,0
38007,2020,0
38007,2021,1
38009,2000,0
38009,2001,0
38009,2002,0
38009,2003,4
38009,2004,0
38009,2005,0
38009,2006,0
38009,2007,4
38009,2008,0
38009,2009,0
38009,2010,0
38009,2011,0
38009,2012,1
38009,2013,0
38009,2014,0
38009,2015,0
38009,2016,1
38009,2017,0
38009,2018,2
38009,2019,1
38009,2020,0
38009,2021,0
38011,2000,0
38011,2001,0
38011,2002,0
38011,2003,9
38011,2004,0
38011,2005,0
38011,2006,0
38011,2007,0
38011,2008,0
38011,2009,0
38011,2010,0
38011,2011,0
38011,2012,0
38011,2013,1
38011,2014,0
38011,2015,0
38011,2016,0
38011,2017,0
38011,2018,1
38011,2019,0
38011,2020,0
38011,2021,0
38013,2000,0
38013,2001,0
38013,2002,0
38013,2003,11
38013,2004,0
38013,2005,3
38013,2006,1
38013,2007,7
38013,2008,0
38013,2009,0
38013,2010,1
38013,2011,0
38013,2012,1
38013,2013,3
38013,2014,1
38013,2015,2
38013,2016,4
38013,2017,3
38013,2018,8
38013,2019,0
38013,2020,1
38013,2021,0
38015,2000,0
38015,2001,0
38015,2002,0
38015,2003,19
38015,2004,0
38015,2005,1
38015,2006,2
38015,2007,5
38015,2008,0
38015,2009,0
38015,2010,0
38015,2011,1
38015,2012,7
38015,2013,6
38015,2014,2
38015,2015,3
38015,2016,3
38015,2017,2
38015,2018,5
38015,2019,0
38015,2020,1
38015,2021,1
38017,2000,0
38017,2001,0
38017,2002,0
38017,2003,5
38017,2004,0
38017,2005,1
38017,2006,2
38017,2007,11
38017,2008,0
38017,2009,0
38017,2010,0
38017,2011,0
38017,2012,9
38017,2013,13
38017,2014,2
38017,2015,1
38017,2016,5
38017,2017,3
38017,2018,3
38017,2019,0
38017,2020,0
38017,2021,2
38019,2000,0
38019,2001,0
38019,2002,0
38019,2003,3
38019,2004,0
38019,2005,1
38019,2006,0
38019,2007,5
38019,2008,0
38019,2009,0
38019,2010,0
38019,2011,0
38019,2012,2
38019,2013,2
38019,2014,0
38019,2015,0
38019,2016,1
38019,2017,1
38019,2018,0
38019,2019,0
38019,2020,0
38019,2021,0
38021,2000,0
38021,2001,0
38021,2002,2
38021,2003,15
38021,2004,0
38021,2005,5
38021,2006,4
38021,2007,5
38021,2008,2
38021,2009,0
38021,2010,0
38021,2011,0
38021,2012,14
38021,2013,13
38021,2014,1
38021,2015,3
38021,2016,2
38021,2017,2
38021,2018,6
38021,2019,0
38021,2020,2
38021,2021,0
38023,2000,0
38023,2001,0
38023,2002,0
38023,2003,7
38023,2004,0
38023,2005,1
38023,2006,0
38023,2007,3
38023,2008,0
38023,2009,0
38023,2010,0
38023,2011,0
38023,2012,1
38023,2013,0
38023,2014,0
38023,2015,0
38023,2016,2
38023,2017,2
38023,2018,4
38023,2019,0
38023,2020,0
38023,2021,0
38025,2000,0
38025,2001,0
38025,2002,0
38025,2003,10
38025,2004,1
38025,2005,3
38025,2006,2
38025,2007,11
38025,2008,0
38025,2009,0
38025,2010,0
38025,2011,0
38025,2012,4
38025,2013,11
38025,2014,2
38025,2015,2
38025,2016,1
38025,2017,7
38025,2018,4
38025,2019,1
38025,2020,1
38025,2021,2
38027,2000,0
38027,2001,0
38027,2002,1
38027,2003,3
38027,2004,0
38027,2005,1
38027,2006,2
38027,2007,3
38027,2008,1
38027,2009,0
38027,2010,1
38027,2011,0
38027,2012,1
38027,2013,1
38027,2014,0
38027,2015,1
38027,2016,3
38027,2017,2
38027,2018,2
38027,2019,0
38027,2020,0
38027,2021,2
38029,2000,0
38029,2001,0
38029,2002,0
38029,2003,31
38029,2004,0
38029,2005,3
38029,2006,2
38029,2007,6
38029,2008,0
38029,2009,0
38029,2010,0
38029,2011,1
38029,2012,8
38029,2013,13
38029,2014,7
38029,2015,2
38029,2016,3
38029,2017,3
38029,2018,32
38029,2019,0
38029,2020,0
38029,2021,2
38031,2000,0
38031,2001,0
38031,2002,0
38031,2003,6
38031,2004,0
38031,2005,1
38031,2006,4
38031,2007,1
38031,2008,1
38031,2009,0
38031,2010,1
38031,2011,0
38031,2012,2
38031,2013,4
38031,2014,0
38031,2015,1
38031,2016,2
38031,2017,1
38031,2018,2
38031,2019,0
38031,2020,0
38031,2021,4
38033,2000,0
38033,2001,0
38033,2002,0
38033,2003,7
38033,2004,0
38033,2005,0
38033,2006,0
38033,2007,0
38033,2008,0
38033,2009,0
38033,2010,0
38033,2011,0
38033,2012,0
38033,2013,1
38033,2014,0
38033,2015,1
38033,2016,0
38033,2017,1
38033,2018,1
38033,2019,0
38033,2020,0
38033,2021,0
38035,2000,0
38035,2001,0
38035,2002,0
38035,2003,3
38035,2004,0
38035,2005,2
38035,2006,1
38035,2007,10
38035,2008,2
38035,2009,0
38035,2010,0
38035,2011,0
38035,2012,4
38035,2013,4
38035,2014,0
38035,2015,0
38035,2016,2
38035,2017,1
38035,2018,3
38035,2019,0
38035,2020,0
38035,2021,1
38037,2000,0
38037,2001,0
38037,2002,0
38037,2003,14
38037,2004,1
38037,2005,1
38037,2006,3
38037,2007,6
38037,2008,0
38037,2009,0
38037,2010,0
38037,2011,1
38037,2012,0
38037,2013,5
38037,2014,3
38037,2015,1
38037,2016,3
38037,2017,1
38037,2018,7
38037,2019,0
38037,2020,0
38037,2021,1
38039,2000,0
38039,2001,0
38039,2002,1
38039,2003,8
38039,2004,0
38039,2005,2
38039,2006,4
38039,2007,2
38039,2008,2
38039,2009,0
38039,2010,0
38039,2011,0
38039,2012,9
38039,2013,5
38039,2014,1
38039,2015,1
38039,2016,3
38039,2017,1
38039,2018,3
38039,2019,0
38039,2020,0
38039,2021,4
38041,2000,0
38041,2001,0
38041,2002,0
38041,2003,4
38041,2004,1
38041,2005,1
38041,2006,1
38041,2007,4
38041,2008,0
38041,2009,0
38041,2010,0
38041,2011,0
38041,2012,0
38041,2013,7
38041,2014,0
38041,2015,0
38041,2016,0
38041,2017,1
38041,2018,1
38041,2019,0
38041,2020,0
38041,2021,1
38043,2000,0
38043,2001,0
38043,2002,0
38043,2003,21
38043,2004,0
38043,2005,2
38043,2006,5
38043,2007,5
38043,2008,1
38043,2009,0
38043,2010,1
38043,2011,0
38043,2012,11
38043,2013,16
38043,2014,5
38043,2015,2
38043,2016,1
38043,2017,3
38043,2018,27
38043,2019,0
38043,2020,0
38043,2021,3
38045,2000,0
38045,2001,0
38045,2002,0
38045,2003,16
38045,2004,0
38045,2005,2
38045,2006,4
38045,2007,3
38045,2008,1
38045,2009,0
38045,2010,0
38045,2011,0
38045,2012,11
38045,2013,8
38045,2014,2
38045,2015,3
38045,2016,2
38045,2017,0
38045,2018,2
38045,2019,0
38045,2020,0
38045,2021,3
38047,2000,0
38047,2001,0
38047,2002,0
38047,2003,17
38047,2004,0
38047,2005,2
38047,2006,4
38047,2007,1
38047,2008,1
38047,2009,0
38047,2010,0
38047,2011,0
38047,2012,6
38047,2013,6
38047,2014,0
38047,2015,1
38047,2016,0
38047,2017,0
38047,2018,2
38047,2019,0
38047,2020,0
38047,2021,3
38049,2000,0
38049,2001,0
38049,2002,0
38049,2003,17
38049,2004,0
38049,2005,1
38049,2006,2
38049,2007,11
38049,2008,0
38049,2009,0
38049,2010,1
38049,2011,0
38049,2012,5
38049,2013,9
38049,2014,0
38049,2015,4
38049,2016,4
38049,2017,3
38049,2018,5
38049,2019,0
38049,2020,2
38049,2021,0
38051,2000,0
38051,2001,0
38051,2002,0
38051,2003,14
38051,2004,0
38051,2005,0
38051,2006,0
38051,2007,1
38051,2008,1
38051,2009,0
38051,2010,0
38051,2011,0
38051,2012,6
38051,2013,6
38051,2014,1
38051,2015,1
38051,2016,0
38051,2017,0
38051,2018,1
38051,2019,0
38051,2020,0
38051,2021,0
38053,2000,0
38053,2001,0
38053,2002,0
38053,2003,11
38053,2004,1
38053,2005,4
38053,2006,0
38053,2007,10
38053,2008,0
38053,2009,0
38053,2010,0
38053,2011,0
38053,2012,1
38053,2013,1
38053,2014,1
38053,2015,2
38053,2016,2
38053,2017,5
38053,2018,7
38053,2019,0
38053,2020,0
38053,2021,1
38055,2000,0
38055,2001,0
38055,2002,0
38055,2003,24
38055,2004,1
38055,2005,5
38055,2006,2
38055,2007,10
38055,2008,0
38055,2009,0
38055,2010,1
38055,2011,0
38055,2012,8
38055,2013,15
38055,2014,6
38055,2015,3
38055,2016,5
38055,2017,6
38055,2018,34
38055,2019,2
38055,2020,1
38055,2021,2
38057,2000,0
38057,2001,0
38057,2002,0
38057,2003,18
38057,2004,2
38057,2005,1
38057,2006,3
38057,2007,9
38057,2008,0
38057,2009,0
38057,2010,0
38057,2011,1
38057,2012,4
38057,2013,10
38057,2014,2
38057,2015,3
38057,2016,4
38057,2017,3
38057,2018,6
38057,2019,0
38057,2020,1
38057,2021,1
38059,2000,0
38059,2001,0
38059,2002,0
38059,2003,20
38059,2004,1
38059,2005,3
38059,2006,2
38059,2007,10
38059,2008,0
38059,2009,0
38059,2010,0
38059,2011,0
38059,2012,8
38059,2013,18
38059,2014,5
38059,2015,1
38059,2016,1
38059,2017,6
38059,2018,27
38059,2019,1
38059,2020,0
38059,2021,3
38061,2000,0
38061,2001,0
38061,2002,0
38061,2003,19
38061,2004,1
38061,2005,1
38061,2006,2
38061,2007,9
38061,2008,0
38061,2009,0
38061,2010,1
38061,2011,0
38061,2012,5
38061,2013,10
38061,2014,0
38061,2015,4
38061,2016,6
38061,2017,5
38061,2018,10
38061,2019,0
38061,2020,2
38061,2021,0
38063,2000,0
38063,2001,0
38063,2002,1
38063,2003,4
38063,2004,0
38063,2005,2
38063,2006,4
38063,2007,7
38063,2008,0
38063,2009,0
38063,2010,0
38063,2011,0
38063,2012,5
38063,2013,2
38063,2014,0
38063,2015,1
38063,2016,4
38063,2017,4
38063,2018,1
38063,2019,0
38063,2020,0
38063,2021,3
38065,2000,0
38065,2001,0
38065,2002,0
38065,2003,24
38065,2004,0
38065,2005,3
38065,2006,3
38065,2007,10
38065,2008,0
38065,2009,0
38065,2010,0
38065,2011,1
38065,2012,10
38065,2013,16
38065,2014,7
38065,2015,4
38065,2016,3
38065,2017,7
38065,2018,30
38065,2019,1
38065,2020,1
38065,2021,2
38067,2000,0
38067,2001,0
38067,2002,0
38067,2003,4
38067,2004,0
38067,2005,1
38067,2006,1
38067,2007,5
38067,2008,0
38067,2009,0
38067,2010,0
38067,2011,0
38067,2012,0
38067,2013,2
38067,2014,0
38067,2015,0
38067,2016,2
38067,2017,0
38067,2018,1
38067,2019,0
38067,2020,0
38067,2021,0
38069,2000,0
38069,2001,0
38069,2002,0
38069,2003,6
38069,2004,0
38069,2005,0
38069,2006,2
38069,2007,4
38069,2008,0
38069,2009,0
38069,2010,1
38069,2011,0
38069,2012,2
38069,2013,2
38069,2014,0
38069,2015,1
38069,2016,2
38069,2017,2
38069,2018,3
38069,2019,1
38069,2020,0
38069,2021,0
38071,2000,0
38071,2001,0
38071,2002,0
38071,2003,5
38071,2004,0
38071,2005,2
38071,2006,3
38071,2007,7
38071,2008,1
38071,2009,0
38071,2010,0
38071,2011,0
38071,2012,1
38071,2013,1
38071,2014,0
38071,2015,1
38071,2016,0
38071,2017,1
38071,2018,1
38071,2019,0
38071,2020,0
38071,2021,0
38073,2000,0
38073,2001,0
38073,2002,1
38073,2003,16
38073,2004,0
38073,2005,0
38073,2006,5
38073,2007,11
38073,2008,0
38073,2009,0
38073,2010,0
38073,2011,0
38073,2012,13
38073,2013,26
38073,2014,2
38073,2015,1
38073,2016,8
38073,2017,2
38073,2018,9
38073,2019,0
38073,2020,0
38073,2021,3
38075,2000,0
38075,2001,0
38075,2002,0
38075,2003,15
38075,2004,0
38075,2005,1
38075,2006,1
38075,2007,4
38075,2008,0
38075,2009,0
38075,2010,1
38075,2011,0
38075,2012,1
38075,2013,4
38075,2014,0
38075,2015,2
38075,2016,4
38075,2017,1
38075,2018,8
38075,2019,1
38075,2020,1
38075,2021,0
38077,2000,0
38077,2001,0
38077,2002,1
38077,2003,14
38077,2004,1
38077,2005,4
38077,2006,10
38077,2007,19
38077,2008,0
38077,2009,0
38077,2010,0
38077,2011,0
38077,2012,9
38077,2013,15
38077,2014,0
38077,2015,1
38077,2016,11
38077,2017,0
38077,2018,11
38077,2019,0
38077,2020,0
38077,2021,2
38079,2000,0
38079,2001,0
38079,2002,0
38079,2003,3
38079,2004,0
38079,2005,0
38079,2006,0
38079,2007,4
38079,2008,0
38079,2009,0
38079,2010,0
38079,2011,0
38079,2012,0
38079,2013,1
38079,2014,0
38079,2015,0
38079,2016,0
38079,2017,1
38079,2018,0
38079,2019,0
38079,2020,0
38079,2021,0
38081,2000,0
38081,2001,0
38081,2002,2
38081,2003,14
38081,2004,1
38081,2005,6
38081,2006,6
38081,2007,10
38081,2008,1
38081,2009,0
38081,2010,0
38081,2011,0
38081,2012,15
38081,2013,17
38081,2014,2
38081,2015,4
38081,2016,2
38081,2017,4
38081,2018,5
38081,2019,0
38081,2020,2
38081,2021,0
38083,2000,0
38083,2001,0
38083,2002,0
38083,2003,21
38083,2004,0
38083,2005,1
38083,2006,2
38083,2007,11
38083,2008,0
38083,2009,0
38083,2010,1
38083,2011,0
38083,2012,11
38083,2013,16
38083,2014,4
38083,2015,3
38083,2016,3
38083,2017,5
38083,2018,29
38083,2019,1
38083,2020,1
38083,2021,2
38085,2000,0
38085,2001,0
38085,2002,0
38085,2003,14
38085,2004,0
38085,2005,2
38085,2006,1
38085,2007,1
38085,2008,0
38085,2009,0
38085,2010,0
38085,2011,1
38085,2012,2
38085,2013,6
38085,2014,2
38085,2015,1
38085,2016,2
38085,2017,0
38085,2018,6
38085,2019,0
38085,2020,0
38085,2021,0
38087,2000,0
38087,2001,0
38087,2002,0
38087,2003,12
38087,2004,1
38087,2005,0
38087,2006,2
38087,2007,4
38087,2008,0
38087,2009,0
38087,2010,0
38087,2011,0
38087,2012,0
38087,2013,5
38087,2014,1
38087,2015,0
38087,2016,0
38087,2017,2
38087,2018,2
38087,2019,0
38087,2020,0
38087,2021,1
38089,2000,0
38089,2001,0
38089,2002,0
38089,2003,10
38089,2004,1
38089,2005,3
38089,2006,2
38089,2007,2
38089,2008,0
38089,2009,0
38089,2010,0
38089,2011,1
38089,2012,0
38089,2013,4
38089,2014,4
38089,2015,1
38089,2016,3
